sector,CountryDestination,CountryOrigin,pi
8,27,18,0.019759268
8,27,19,0.002229046
8,27,20,0.000373856
8,27,21,0.062595706
8,27,22,4.4372E-05
8,27,23,0.03563084
8,27,24,0.003477441
8,27,25,8.76902E-07
8,27,26,0.003607732
8,27,27,0.343783552
8,27,28,0.000409759
8,27,29,0.09968751
8,27,30,0.04595293
8,27,31,0.045678319
8,28,1,0.000325067
8,28,2,0.000190953
8,28,3,0.003295279
8,28,4,0.00209605
8,28,5,0.000343905
8,28,6,6.49478E-05
8,28,7,0.002985011
8,28,8,0.002910689
8,28,9,0.00311632
8,28,10,0.022177342
8,28,11,0.071147176
8,28,12,0.00182665
8,28,13,0.001075811
8,28,14,0.002855898
8,28,15,0.001008636
8,28,16,0.003022237
8,28,17,0.035098595
8,28,18,0.010435616
8,28,19,0.005856016
8,28,20,0.001799489
8,28,21,0.024242162
8,28,22,4.54673E-06
8,28,23,0.001034778
8,28,24,0.001692828
8,28,25,0.001541952
8,28,26,0.00928815
8,28,27,0.003123006
8,28,28,0.658268078
8,28,29,0.027530297
8,28,30,0.031376418
8,28,31,0.070266095
8,29,1,0.000249497
8,29,2,0.001196061
8,29,3,0.00236234
8,29,4,0.000848573
8,29,5,0.002126797
8,29,6,8.82274E-05
8,29,7,0.002831952
8,29,8,0.000638789
8,29,9,0.003405409
8,29,10,0.049510484
8,29,11,0.071976889
8,29,12,0.000951537
8,29,13,0.00041116
8,29,14,0.002151055
8,29,15,0.000723905
8,29,16,0.029553136
8,29,17,0.012910958
8,29,18,0.016090778
8,29,19,0.002766393
8,29,20,0.000536571
8,29,21,0.044435114
8,29,22,0.000343489
8,29,23,0.004750074
8,29,24,0.004758657
8,29,25,0.001364204
8,29,26,2.81589E-05
8,29,27,0.012288811
8,29,28,0.000430012
8,29,29,0.623928787
8,29,30,0.051477853
8,29,31,0.054864327
8,30,1,0.000291724
8,30,2,0.000410957
8,30,3,0.000615752
8,30,4,0.001328043
8,30,5,0.017893982
8,30,6,0.000432084
8,30,7,0.002811152
8,30,8,0.000994014
8,30,9,0.000380362
8,30,10,0.006993608
8,30,11,0.013075987
8,30,12,2.6453E-05
8,30,13,0.000116128
8,30,14,0.000587002
8,30,15,0.000174517
8,30,16,0.002490525
8,30,17,0.003953163
8,30,18,0.018721565
8,30,19,0.002149174
8,30,20,0.003664889
8,30,21,0.00319588
8,30,22,0.000181172
8,30,23,0.000565247
8,30,24,8.32304E-05
8,30,25,0.000276826
8,30,26,0.000735551
8,30,27,0.001066646
8,30,28,7.62011E-05
8,30,29,0.010517949
8,30,30,0.893289461
8,30,31,0.012900755
8,31,1,0.001353227
8,31,2,0.003727682
8,31,3,0.004469149
8,31,4,0.004109952
8,31,5,0.003333166
8,31,6,0.00053771
8,31,7,0.011264191
8,31,8,0.005457553
8,31,9,0.002502493
8,31,10,0.031002366
8,31,11,0.065845654
8,31,12,0.000989613
8,31,13,0.002253869
8,31,14,0.004121557
8,31,15,0.003166146
8,31,16,0.002050188
8,31,17,0.013847746
8,31,18,0.053278334
8,31,19,0.015833272
8,31,20,0.00366078
8,31,21,0.015773385
8,31,22,0.000351376
8,31,23,0.000298703
8,31,24,0.000731021
8,31,25,0.003028292
8,31,26,0.005879774
8,31,27,0.006560627
8,31,28,0.002335354
8,31,29,0.022991087
8,31,30,0.056970464
8,31,31,0.652275268
9,1,1,0.830247429
9,1,2,4.89121E-05
9,1,3,0.000116079
9,1,4,0.049926256
9,1,5,0.00151765
9,1,6,0.005783398
9,1,7,0.001347771
9,1,8,0.000754128
9,1,9,0.000150654
9,1,10,0.010241944
9,1,11,0.00799937
9,1,12,3.73389E-05
9,1,13,8.3686E-06
9,1,14,0.000571426
9,1,15,7.10061E-05
9,1,16,4.15298E-05
9,1,17,0.008584129
9,1,18,0.00368649
9,1,19,0.003318367
9,1,20,0.001885108
9,1,21,0.002902609
9,1,22,3.54606E-05
9,1,23,3.99554E-05
9,1,24,2.58635E-06
9,1,25,0.000475957
9,1,26,0.005286455
9,1,27,0.000647789
9,1,28,0.000207952
9,1,29,0.002372372
9,1,30,0.046338915
9,1,31,0.015352595
9,2,1,0.000118897
9,2,2,0.718509988
9,2,3,0.000995057
9,2,4,0.001607574
9,2,5,0.002554497
9,2,6,3.1137E-06
9,2,7,0.012400623
9,2,8,0.001399742
9,2,9,0.000633823
9,2,10,0.010402397
9,2,11,0.018631586
9,2,12,0.00068826
9,2,13,0.000211491
9,2,14,0.000641421
9,2,15,0.003237955
9,2,16,0.000829587
9,2,17,0.008640406
9,2,18,0.052841884
9,2,19,0.014917161
9,2,20,0.000135464
9,2,21,0.002390002
9,2,22,0.016091438
9,2,23,0.000161282
9,2,24,0.000121383
9,2,25,0.00048567
9,2,26,0.003193837
9,2,27,0.003211697
9,2,28,3.20046E-05
9,2,29,0.018594949
9,2,30,0.057901466
9,2,31,0.048415345
9,3,1,4.43378E-06
9,3,2,6.41846E-05
9,3,3,0.407996842
9,3,4,0.000240577
9,3,5,0.00039801
9,3,6,0
9,3,7,0.00326486
9,3,8,0.005382757
9,3,9,0.002721451
9,3,10,0.045231781
9,3,11,0.302140149
9,3,12,0.000921038
9,3,13,0.007932639
9,3,14,3.78188E-05
9,3,15,0.000154698
9,3,16,0.009090566
9,3,17,0.049382665
9,3,18,0.010942267
9,3,19,0.001722543
9,3,20,6.11071E-05
9,3,21,0.020139272
9,3,22,2.73533E-05
9,3,23,0.000975251
9,3,24,0.001870691
9,3,25,0.000696192
9,3,26,0.00765822
9,3,27,0.007845852
9,3,28,0.000952726
9,3,29,0.019728545
9,3,30,0.01598392
9,3,31,0.076431589
9,4,1,0.004912486
9,4,2,3.55023E-06
9,4,3,8.1698E-05
9,4,4,0.939742133
9,4,5,0.000247084
9,4,6,0.000185164
9,4,7,0.000185331
9,4,8,0.000147231
9,4,9,0.000235834
9,4,10,0.001671235
9,4,11,0.008800113
9,4,12,0
9,4,13,1.39874E-05
9,4,14,0.000199356
9,4,15,0.000360871
9,4,16,7.16901E-05
9,4,17,0.004420732
9,4,18,0.0025164
9,4,19,0.000696608
9,4,20,7.0309E-05
9,4,21,0.001705443
9,4,22,6.69814E-06
9,4,23,4.0584E-05
9,4,24,2.04177E-05
9,4,25,7.57931E-06
9,4,26,0.001216374
9,4,27,0.001114708
9,4,28,1.3619E-05
9,4,29,0.001937068
9,4,30,0.021652835
9,4,31,0.007722861
9,5,1,1.00816E-06
9,5,2,0.000108949
9,5,3,0.000282351
9,5,4,0.000981247
9,5,5,0.639543508
9,5,6,8.58643E-06
9,5,7,0.009208776
9,5,8,0.000389207
9,5,9,0.000557158
9,5,10,0.003722365
9,5,11,0.006749269
9,5,12,4.14583E-05
9,5,13,8.06105E-05
9,5,14,0.000393321
9,5,15,0.000208601
9,5,16,0.000125884
9,5,17,0.003479442
9,5,18,0.018689418
9,5,19,0.008151838
9,5,20,0.001338733
9,5,21,0.000729168
9,5,22,3.16111E-05
9,5,23,0.000114933
9,5,24,7.798E-05
9,5,25,3.33528E-06
9,5,26,0.003878712
9,5,27,0.001154117
9,5,28,0.000121012
9,5,29,0.006120399
9,5,30,0.276558557
9,5,31,0.017148448
9,6,1,0.013528118
9,6,2,0.000145416
9,6,3,0.000840886
9,6,4,0.0441817
9,6,5,0.003211329
9,6,6,0.716815719
9,6,7,0.003635684
9,6,8,0.000614946
9,6,9,0.000349712
9,6,10,0.009417421
9,6,11,0.015477627
9,6,12,0.000247279
9,6,13,0.000582739
9,6,14,0.000414903
9,6,15,0.000488631
9,6,16,0.000101468
9,6,17,0.011108333
9,6,18,0.03036787
9,6,19,0.014176857
9,6,20,0.002696592
9,6,21,0.002145289
9,6,22,0.000195519
9,6,23,0.000288495
9,6,24,0.000100294
9,6,25,0.001070925
9,6,26,0.013678192
9,6,27,0.001927558
9,6,28,0.000235528
9,6,29,0.006033661
9,6,30,0.07438243
9,6,31,0.03153888
9,7,1,1.44082E-06
9,7,2,0.000308059
9,7,3,4.65878E-05
9,7,4,4.36776E-05
9,7,5,0.000240559
9,7,6,0
9,7,7,0.884840064
9,7,8,0.000108009
9,7,9,5.15848E-05
9,7,10,0.000433157
9,7,11,0.001260985
9,7,12,1.73467E-07
9,7,13,1.73228E-07
9,7,14,1.72455E-05
9,7,15,0.000359188
9,7,16,1.38021E-05
9,7,17,0.000760879
9,7,18,0.017620425
9,7,19,0.006183801
9,7,20,2.22344E-05
9,7,21,0.000204819
9,7,22,2.32641E-05
9,7,23,2.45568E-05
9,7,24,8.10929E-06
9,7,25,1.56839E-05
9,7,26,5.34844E-05
9,7,27,0.000167062
9,7,28,8.14604E-07
9,7,29,0.00059309
9,7,30,0.006446343
9,7,31,0.080150728
9,8,1,1.93E-06
9,8,2,5.7507E-05
9,8,3,0.010653825
9,8,4,0.000181858
9,8,5,0.000556834
9,8,6,0
9,8,7,0.011229126
9,8,8,0.567021117
9,8,9,0.01236968
9,8,10,0.032668868
9,8,11,0.122801564
9,8,12,0.000722164
9,8,13,0.000732122
9,8,14,0.000129092
9,8,15,0.001813649
9,8,16,0.001553256
9,8,17,0.025615252
9,8,18,0.011946435
9,8,19,0.004164222
9,8,20,1.66275E-05
9,8,21,0.029878633
9,8,22,4.72513E-05
9,8,23,0.012671119
9,8,24,0.000771963
9,8,25,9.14551E-06
9,8,26,0.006603104
9,8,27,0.058557573
9,8,28,0.001299849
9,8,29,0.046456702
9,8,30,0.011735852
9,8,31,0.027733679
9,9,1,1.27598E-06
9,9,2,4.29835E-05
9,9,3,0.008909612
9,9,4,0.00024494
9,9,5,0.001688354
9,9,6,0
9,9,7,0.004466229
9,9,8,0.018264816
9,9,9,0.558243921
9,9,10,0.035983179
9,9,11,0.095190958
9,9,12,0.00079504
9,9,13,0.001633156
9,9,14,0.000190987
9,9,15,0.000288757
9,9,16,0.002917638
9,9,17,0.030983234
9,9,18,0.020023205
9,9,19,0.005268254
9,9,20,7.69918E-05
9,9,21,0.016448452
9,9,22,0.000200115
9,9,23,0.010520538
9,9,24,0.001182684
9,9,25,1.67333E-06
9,9,26,0.007473697
9,9,27,0.075544593
9,9,28,0.00011172
9,9,29,0.058685091
9,9,30,0.024374516
9,9,31,0.02024339
9,10,1,1.71937E-05
9,10,2,7.51895E-05
9,10,3,0.00408155
9,10,4,0.000171689
9,10,5,0.000639016
9,10,6,4.6931E-08
9,10,7,0.005681236
9,10,8,0.003017317
9,10,9,0.000944634
9,10,10,0.739722083
9,10,11,0.069757998
9,10,12,0.000404223
9,10,13,0.000406998
9,10,14,0.000202713
9,10,15,0.000478385
9,10,16,0.001573065
9,10,17,0.041283504
9,10,18,0.006717405
9,10,19,0.002375335
9,10,20,0.000180405
9,10,21,0.012911886
9,10,22,6.97424E-05
9,10,23,0.000396247
9,10,24,0.002167119
9,10,25,3.16008E-05
9,10,26,0.017538973
9,10,27,0.003264178
9,10,28,0.000515434
9,10,29,0.020268715
9,10,30,0.014379714
9,10,31,0.050726405
9,11,1,3.26606E-06
9,11,2,0.000123309
9,11,3,0.014472281
9,11,4,0.000253337
9,11,5,0.000396233
9,11,6,7.05842E-07
9,11,7,0.003619195
9,11,8,0.003528956
9,11,9,0.001362411
9,11,10,0.027207474
9,11,11,0.832534004
9,11,12,0.000412612
9,11,13,0.001167478
9,11,14,0.000106849
9,11,15,0.000313945
9,11,16,0.003084086
9,11,17,0.021518808
9,11,18,0.011543624
9,11,19,0.002029682
9,11,20,9.78858E-05
9,11,21,0.014804276
9,11,22,2.45779E-05
9,11,23,0.00053567
9,11,24,0.000674945
9,11,25,0.000172332
9,11,26,0.00507108
9,11,27,0.003919127
9,11,28,0.000529542
9,11,29,0.01201228
9,11,30,0.011268023
9,11,31,0.027212006
9,12,1,0
9,12,2,0.000239255
9,12,3,0.006141346
9,12,4,0.001355095
9,12,5,0.000532136
9,12,6,0
9,12,7,0.00743772
9,12,8,0.001887447
9,12,9,0.000798704
9,12,10,0.031098376
9,12,11,0.080207563
9,12,12,0.656719571
9,12,13,0.003060621
9,12,14,0.00064878
9,12,15,0.001292652
9,12,16,0.000389271
9,12,17,0.076615182
9,12,18,0.012249887
9,12,19,0.00930577
9,12,20,0.000856704
9,12,21,0.016923724
9,12,22,3.91609E-05
9,12,23,0.000651723
9,12,24,0.000992225
9,12,25,0.000170239
9,12,26,0.011516753
9,12,27,0.003612084
9,12,28,0.002807865
9,12,29,0.029531574
9,12,30,0.009051402
9,12,31,0.033867169
9,13,1,2.29172E-05
9,13,2,8.06908E-05
9,13,3,0.083315145
9,13,4,3.56373E-06
9,13,5,0.000543874
9,13,6,0
9,13,7,0.000311407
9,13,8,0.002307046
9,13,9,0.014864067
9,13,10,0.015683418
9,13,11,0.128469973
9,13,12,0.001123506
9,13,13,0.615640758
9,13,14,0.000179354
9,13,15,9.88302E-05
9,13,16,0.00046706
9,13,17,0.026208114
9,13,18,0.009389136
9,13,19,0.001666867
9,13,20,0.000546428
9,13,21,0.020238347
9,13,22,0.000146211
9,13,23,0.000154414
9,13,24,0.000225862
9,13,25,1.87811E-05
9,13,26,0.002359161
9,13,27,0.004317233
9,13,28,0.000596966
9,13,29,0.010087619
9,13,30,0.007014515
9,13,31,0.053918734
9,14,1,0
9,14,2,0.000280951
9,14,3,0.000274231
9,14,4,4.05509E-06
9,14,5,0.000117305
9,14,6,4.52153E-07
9,14,7,0.000800159
9,14,8,0.000161044
9,14,9,0.000437861
9,14,10,0.001775501
9,14,11,0.007246976
9,14,12,8.4584E-06
9,14,13,1.41071E-05
9,14,14,0.951263142
9,14,15,0.000352154
9,14,16,4.35433E-05
9,14,17,0.002628816
9,14,18,0.009235509
9,14,19,0.003661158
9,14,20,0
9,14,21,0.000805011
9,14,22,1.18834E-05
9,14,23,3.47988E-05
9,14,24,7.33413E-06
9,14,25,0
9,14,26,4.07097E-05
9,14,27,0.000334047
9,14,28,3.56849E-05
9,14,29,0.003820226
9,14,30,0.008139019
9,14,31,0.008465862
9,15,1,1.20271E-06
9,15,2,0.004031192
9,15,3,0.000175718
9,15,4,0.000169481
9,15,5,0.000347075
9,15,6,9.45283E-06
9,15,7,0.00183608
9,15,8,0.000482438
9,15,9,7.15059E-05
9,15,10,0.001533635
9,15,11,0.004009313
9,15,12,0
9,15,13,6.25308E-05
9,15,14,0.000262091
9,15,15,0.890809497
9,15,16,9.28076E-06
9,15,17,0.001467907
9,15,18,0.030173556
9,15,19,0.020779452
9,15,20,0.000109169
9,15,21,0.000503313
9,15,22,2.26816E-05
9,15,23,7.63121E-06
9,15,24,4.69476E-05
9,15,25,0
9,15,26,0.001103531
9,15,27,0.000729422
9,15,28,1.50534E-05
9,15,29,0.001848417
9,15,30,0.013122562
9,15,31,0.026259863
9,16,1,8.55528E-06
9,16,2,0.000549884
9,16,3,0.006328672
9,16,4,0.000132231
9,16,5,0.000763486
9,16,6,0
9,16,7,0.006818382
9,16,8,0.00538278
9,16,9,0.002704573
9,16,10,0.03953414
9,16,11,0.090090118
9,16,12,0.000323177
9,16,13,0.000838073
9,16,14,0.000866239
9,16,15,0.001333407
9,16,16,0.335503278
9,16,17,0.017184826
9,16,18,0.022259684
9,16,19,0.036709042
9,16,20,0.000174383
9,16,21,0.019904783
9,16,22,0.000485885
9,16,23,0.001208529
9,16,24,0.001605567
9,16,25,8.38924E-05
9,16,26,0.006676302
9,16,27,0.004473859
9,16,28,0.000406104
9,16,29,0.305173511
9,16,30,0.061260937
9,16,31,0.031215702
9,17,1,1.03411E-05
9,17,2,4.9376E-05
9,17,3,0.003219728
9,17,4,0.00087079
9,17,5,0.000177383
9,17,6,2.6494E-06
9,17,7,0.003168713
9,17,8,0.001164515
9,17,9,0.00049587
9,17,10,0.029297089
9,17,11,0.039330335
9,17,12,0.000226755
9,17,13,0.000545567
9,17,14,0.000380616
9,17,15,0.000279432
9,17,16,0.000371858
9,17,17,0.848875656
9,17,18,0.004649081
9,17,19,0.001923209
9,17,20,1.70629E-05
9,17,21,0.007566775
9,17,22,6.19453E-06
9,17,23,9.53247E-05
9,17,24,0.000417167
9,17,25,3.40349E-05
9,17,26,0.006741538
9,17,27,0.001626264
9,17,28,0.001306935
9,17,29,0.012330146
9,17,30,0.005744112
9,17,31,0.029075482
9,18,1,5.1083E-08
9,18,2,0.000151813
9,18,3,0.000778501
9,18,4,2.53019E-05
9,18,5,0.000147523
9,18,6,2.32678E-06
9,18,7,0.001446369
9,18,8,8.45916E-05
9,18,9,1.97873E-05
9,18,10,0.000536839
9,18,11,0.001264283
9,18,12,2.24707E-06
9,18,13,1.5688E-06
9,18,14,2.63151E-06
9,18,15,0.000247799
9,18,16,1.98645E-05
9,18,17,0.00062238
9,18,18,0.980337705
9,18,19,0.001821503
9,18,20,2.36543E-06
9,18,21,8.96693E-05
9,18,22,9.27287E-06
9,18,23,3.97178E-06
9,18,24,1.55106E-06
9,18,25,5.85421E-07
9,18,26,0.000154813
9,18,27,0.000170089
9,18,28,4.1052E-06
9,18,29,0.000497795
9,18,30,0.006178502
9,18,31,0.005374195
9,19,1,2.84555E-07
9,19,2,0.000483296
9,19,3,0.00070367
9,19,4,3.97615E-05
9,19,5,0.001032082
9,19,6,0
9,19,7,0.001395114
9,19,8,0.000166313
9,19,9,0.000161696
9,19,10,0.002031516
9,19,11,0.006599664
9,19,12,2.2747E-06
9,19,13,5.4557E-06
9,19,14,4.8464E-05
9,19,15,0.000467053
9,19,16,7.71305E-05
9,19,17,0.002160712
9,19,18,0.039530759
9,19,19,0.907455858
9,19,20,8.9256E-05
9,19,21,0.000883443
9,19,22,7.4467E-05
9,19,23,0.000233686
9,19,24,3.50871E-05
9,19,25,2.11373E-06
9,19,26,0.000370525
9,19,27,0.000683468
9,19,28,0
9,19,29,0.001918895
9,19,30,0.025260004
9,19,31,0.008087952
9,20,1,4.97395E-05
9,20,2,1.74374E-05
9,20,3,0.000180485
9,20,4,0.001133919
9,20,5,0.002441879
9,20,6,0.000206299
9,20,7,0.002446863
9,20,8,0.000123333
9,20,9,4.12491E-05
9,20,10,0.003399721
9,20,11,0.005307925
9,20,12,1.14884E-07
9,20,13,5.87966E-06
9,20,14,0.000352014
9,20,15,0.000304847
9,20,16,2.57928E-05
9,20,17,0.001544603
9,20,18,0.009022357
9,20,19,0.003947131
9,20,20,0.600509506
9,20,21,0.000199944
9,20,22,7.5744E-06
9,20,23,4.15506E-06
9,20,24,5.05802E-06
9,20,25,1.66839E-05
9,20,26,0.001464863
9,20,27,0.000234845
9,20,28,4.30628E-06
9,20,29,0.0014825
9,20,30,0.359102923
9,20,31,0.006416053
9,21,1,0.00065584
9,21,2,0.001119705
9,21,3,0.011138772
9,21,4,0.000278894
9,21,5,0.001725696
9,21,6,1.24316E-06
9,21,7,0.007906769
9,21,8,0.015773855
9,21,9,0.004402447
9,21,10,0.054468908
9,21,11,0.211091825
9,21,12,0.000736375
9,21,13,0.001584822
9,21,14,0.000505147
9,21,15,0.001413909
9,21,16,0.004234391
9,21,17,0.04019289
9,21,18,0.015582193
9,21,19,0.003271481
9,21,20,0.000170577
9,21,21,0.448289325
9,21,22,3.34502E-05
9,21,23,0.001652628
9,21,24,0.000761946
9,21,25,0.001034047
9,21,26,0.012271201
9,21,27,0.012624382
9,21,28,0.000460947
9,21,29,0.052773078
9,21,30,0.041702265
9,21,31,0.052140993
9,22,1,7.97443E-05
9,22,2,0.0707888
9,22,3,0.00073871
9,22,4,0.002181365
9,22,5,0.00355291
9,22,6,1.40579E-06
9,22,7,0.006749973
9,22,8,0.001740428
9,22,9,0.000714677
9,22,10,0.00740749
9,22,11,0.01870993
9,22,12,7.88962E-05
9,22,13,5.80936E-05
9,22,14,0.000908035
9,22,15,0.001190136
9,22,16,0.001370255
9,22,17,0.006746649
9,22,18,0.044609644
9,22,19,0.011350708
9,22,20,6.66097E-05
9,22,21,0.003129792
9,22,22,0.687459373
9,22,23,0.000185467
9,22,24,0.000130902
9,22,25,0.00038478
9,22,26,0.00286273
9,22,27,0.004610739
9,22,28,2.60143E-06
9,22,29,0.025145022
9,22,30,0.058516979
9,22,31,0.038527157
9,23,1,5.77116E-05
9,23,2,3.84719E-05
9,23,3,0.007852078
9,23,4,0.00022212
9,23,5,0.001076912
9,23,6,0
9,23,7,0.005699409
9,23,8,0.080949981
9,23,9,0.035868717
9,23,10,0.032597544
9,23,11,0.091810293
9,23,12,0.000264569
9,23,13,0.000784252
9,23,14,0.000428161
9,23,15,0.000304594
9,23,16,0.003669443
9,23,17,0.025449696
9,23,18,0.02006873
9,23,19,0.008740984
9,23,20,2.28858E-05
9,23,21,0.025932866
9,23,22,4.56932E-05
9,23,23,0.402542951
9,23,24,0.001385257
9,23,25,7.98836E-06
9,23,26,0.005825626
9,23,27,0.146411824
9,23,28,0.000532442
9,23,29,0.050076416
9,23,30,0.025498558
9,23,31,0.025833825
9,24,1,3.80102E-07
9,24,2,0.00010444
9,24,3,0.005994667
9,24,4,0.00127392
9,24,5,0.000265231
9,24,6,0
9,24,7,0.003046246
9,24,8,0.001826539
9,24,9,0.003421206
9,24,10,0.051693495
9,24,11,0.082610499
9,24,12,0.001408738
9,24,13,0.000446193
9,24,14,0.000323979
9,24,15,0.000567527
9,24,16,0.001292977
9,24,17,0.053041431
9,24,18,0.008679888
9,24,19,0.001632533
9,24,20,0.000138622
9,24,21,0.024931822
9,24,22,0.000202234
9,24,23,0.001493722
9,24,24,0.600341548
9,24,25,8.75099E-05
9,24,26,0.103049929
9,24,27,0.003576928
9,24,28,0.000775636
9,24,29,0.026334641
9,24,30,0.005559245
9,24,31,0.015878272
9,25,1,4.6896E-06
9,25,2,0.000451956
9,25,3,0.000926308
9,25,4,0.000852896
9,25,5,0.001037165
9,25,6,2.80853E-06
9,25,7,0.001953758
9,25,8,0.000440502
9,25,9,0.000109643
9,25,10,0.007995614
9,25,11,0.02712063
9,25,12,0.00015736
9,25,13,0.000109101
9,25,14,0.000157084
9,25,15,0.000498107
9,25,16,0.000592033
9,25,17,0.011190151
9,25,18,0.023127327
9,25,19,0.004903059
9,25,20,9.94274E-05
9,25,21,0.002452904
9,25,22,0.00019115
9,25,23,5.46563E-05
9,25,24,0.000105156
9,25,25,0.848586341
9,25,26,0.003027247
9,25,27,0.000420702
9,25,28,5.66947E-05
9,25,29,0.017542515
9,25,30,0.022429661
9,25,31,0.023403354
9,26,1,4.20229E-05
9,26,2,0.000101066
9,26,3,0.0025831
9,26,4,0.000194215
9,26,5,0.000243513
9,26,6,1.75586E-06
9,26,7,0.003714039
9,26,8,0.001947799
9,26,9,0.000554564
9,26,10,0.069371364
9,26,11,0.057617228
9,26,12,0.000268812
9,26,13,0.000210404
9,26,14,0.000199651
9,26,15,0.000178573
9,26,16,0.00079425
9,26,17,0.035689851
9,26,18,0.007756471
9,26,19,0.001834628
9,26,20,0.000115516
9,26,21,0.008021565
9,26,22,1.61316E-05
9,26,23,0.000136544
9,26,24,0.00604829
9,26,25,3.99763E-05
9,26,26,0.760503797
9,26,27,0.002345724
9,26,28,0.000708987
9,26,29,0.017357631
9,26,30,0.009554253
9,26,31,0.011848278
9,27,1,1.84749E-07
9,27,2,0.000421733
9,27,3,0.009458293
9,27,4,0.000618679
9,27,5,0.00091099
9,27,6,2.30846E-07
9,27,7,0.006333503
9,27,8,0.064525224
9,27,9,0.040902253
9,27,10,0.047649521
9,27,11,0.124947525
9,27,12,0.000494807
9,27,13,0.000766766
9,27,14,0.000244003
9,27,15,0.000279514
9,27,16,0.005580184
9,27,17,0.030137133
9,27,18,0.020903727
9,27,19,0.007767666
9,27,20,0.000152356
9,27,21,0.02191702
9,27,22,2.95655E-05
9,27,23,0.031996677
9,27,24,0.002072501
9,27,25,2.0805E-06
9,27,26,0.009183616
9,27,27,0.452760053
9,27,28,0.000346568
9,27,29,0.063602114
9,27,30,0.022277599
9,27,31,0.033717913
9,28,1,2.57044E-07
9,28,2,0.000133266
9,28,3,0.002959631
9,28,4,0.000928699
9,28,5,0.00038198
9,28,6,0
9,28,7,0.001424065
9,28,8,0.000500254
9,28,9,0.000957679
9,28,10,0.023354517
9,28,11,0.053677549
9,28,12,0.00207729
9,28,13,0.000316329
9,28,14,0.00054467
9,28,15,3.97092E-05
9,28,16,0.000356423
9,28,17,0.027582612
9,28,18,0.017565749
9,28,19,0.006259294
9,28,20,1.19452E-06
9,28,21,0.004686404
9,28,22,5.38847E-06
9,28,23,0.000125862
9,28,24,0.000182021
9,28,25,0.000272266
9,28,26,0.002366378
9,28,27,0.001390254
9,28,28,0.818068382
9,28,29,0.014933999
9,28,30,0.008843466
9,28,31,0.010064412
9,29,1,2.08788E-05
9,29,2,0.000867907
9,29,3,0.004659202
9,29,4,0.000399919
9,29,5,0.001460766
9,29,6,8.97455E-06
9,29,7,0.003656446
9,29,8,0.000439159
9,29,9,0.001826793
9,29,10,0.024981612
9,29,11,0.046075303
9,29,12,0.002103002
9,29,13,0.000494929
9,29,14,0.000651081
9,29,15,0.000636945
9,29,16,0.012577907
9,29,17,0.020421083
9,29,18,0.012319177
9,29,19,0.00454499
9,29,20,7.82575E-05
9,29,21,0.012897924
9,29,22,0.000209079
9,29,23,0.001604045
9,29,24,0.0074778
9,29,25,0.000851416
9,29,26,5.00616E-06
9,29,27,0.006061615
9,29,28,0.000870598
9,29,29,0.777209552
9,29,30,0.025392828
9,29,31,0.029195804
9,30,1,3.48965E-05
9,30,2,0.000146404
9,30,3,0.000271321
9,30,4,0.001664726
9,30,5,0.021236429
9,30,6,0.000102201
9,30,7,0.010446864
9,30,8,0.000275006
9,30,9,0.000245515
9,30,10,0.002880978
9,30,11,0.00522261
9,30,12,5.17165E-05
9,30,13,8.6278E-05
9,30,14,0.000805025
9,30,15,0.000617707
9,30,16,0.000140364
9,30,17,0.00206037
9,30,18,0.017108209
9,30,19,0.004269047
9,30,20,0.003459453
9,30,21,0.00052556
9,30,22,4.87839E-05
9,30,23,7.63848E-05
9,30,24,5.11966E-05
9,30,25,8.75185E-05
9,30,26,0.000980251
9,30,27,0.000478695
9,30,28,8.71459E-05
9,30,29,0.002955239
9,30,30,0.903249077
9,30,31,0.020335026
9,31,1,0.000501413
9,31,2,0.001029912
9,31,3,0.00402134
9,31,4,0.002958122
9,31,5,0.000599855
9,31,6,0.000679633
9,31,7,0.010495519
9,31,8,0.000899727
9,31,9,0.000956941
9,31,10,0.008570983
9,31,11,0.017105561
9,31,12,0.000705293
9,31,13,0.000632381
9,31,14,0.004451913
9,31,15,0.001621303
9,31,16,0.000121611
9,31,17,0.010202778
9,31,18,0.035269894
9,31,19,0.010123306
9,31,20,0.000383258
9,31,21,0.00506779
9,31,22,0.000271105
9,31,23,0.000129135
9,31,24,0.000305515
9,31,25,0.000867925
9,31,26,0.00261043
9,31,27,0.001105245
9,31,28,0.00186554
9,31,29,0.007719328
9,31,30,0.017262011
9,31,31,0.851465233
10,1,1,0.927426375
10,1,2,8.59342E-06
10,1,3,7.32821E-05
10,1,4,0.025633193
10,1,5,0.000131372
10,1,6,0.001637346
10,1,7,0.001086825
10,1,8,7.63508E-06
10,1,9,2.35393E-05
10,1,10,0.005693287
10,1,11,0.00580568
10,1,12,8.36979E-05
10,1,13,0
10,1,14,3.25169E-05
10,1,15,0.000273778
10,1,16,0
10,1,17,0.006594138
10,1,18,0.001256713
10,1,19,0.000175623
10,1,20,0.000330323
10,1,21,0.001136685
10,1,22,0
10,1,23,2.35724E-06
10,1,24,9.21619E-05
10,1,25,8.93585E-05
10,1,26,0.003320203
10,1,27,0.00020714
10,1,28,9.32228E-05
10,1,29,0.001455687
10,1,30,0.007661942
10,1,31,0.009667325
10,2,1,0.000223117
10,2,2,0.887013924
10,2,3,0.002194524
10,2,4,0.002237572
10,2,5,0.000541627
10,2,6,1.05446E-06
10,2,7,0.008486812
10,2,8,0.00040651
10,2,9,0.000103908
